id,nom,type,latitude,longitude,district_region,departement_commune,verifie,niveau,shapeID
cmrev3nit00styo7e1xgvkiif,Molonou-Blé,sous_prefecture,7.380927746955932,-4.959107530382306,Molonou-Blé,,oui,ADM3,97208781B33171781573209
cmrev3nj000svyo7eukjbv1rb,Morokro,sous_prefecture,6.151200928852675,-4.73222283792627,Morokro,,oui,ADM3,97208781B35854712916985
cmrev3nj700sxyo7ew22o3vb9,Morondo,sous_prefecture,8.932264386171644,-6.777831664212972,Morondo,,oui,ADM3,97208781B73752491662600
cmrev3nje00szyo7et5i88wd0,N'Douci,sous_prefecture,5.882987859526364,-4.756223327842054,N'Douci,,oui,ADM3,97208781B27967605702911
cmrev3njk00t1yo7en4gxot1a,N'Douffoukankro,sous_prefecture,6.859039849285769,-5.868433344892812,N'Douffoukankro,,oui,ADM3,97208781B77759478483923
cmrev3njq00t3yo7eeabma19i,N'Ganon,sous_prefecture,9.68452356680813,-5.92717449737369,N'Ganon,,oui,ADM3,97208781B13680132316718
cmrev3njw00t5yo7ek2ie8gmz,N'Gattakro,sous_prefecture,7.097677994000052,-3.657889497428521,N'Gattakro,,oui,ADM3,97208781B7777067502261
cmrev3nk300t7yo7eqnovb2ll,N'Goloblasso,sous_prefecture,9.771717235821475,-7.16990813288388,N'Goloblasso,,oui,ADM3,97208781B68406481714739
cmrev3nk900t9yo7emwysl5w8,N'Guessankro,sous_prefecture,6.719560610344871,-4.367310778953979,N'Guessankro,,oui,ADM3,97208781B27932736709238
cmrev3nkg00tbyo7eu1e9y8mk,N'Guéssankro,sous_prefecture,7.999354695782658,-5.472844118695601,N'Guéssankro,,oui,ADM3,97208781B6953247789659
cmrev3nkl00tdyo7ehgpy8owx,N'Zécrezessou,sous_prefecture,7.094977761656295,-4.241911777562454,N'Zécrezessou,,oui,ADM3,97208781B73574978712089
cmrev3nkr00tfyo7evc14ucyw,Nafana,sous_prefecture,7.503491912072512,-3.701836075260824,Nafana,,oui,ADM3,97208781B16758756962040
cmrev3nkw00thyo7eim90h3wb,Nafana,sous_prefecture,9.168471561509664,-4.831294708894184,Nafana,,oui,ADM3,97208781B49542155600351
cmrev3nl100tjyo7eprik9470,Nafoun,sous_prefecture,9.29835188901658,-6.20340581544623,Nafoun,,oui,ADM3,97208781B87038499547210
cmrev3nl600tlyo7errdx4c7h,Nahio,sous_prefecture,6.387645413058876,-6.249025894882302,Nahio,,oui,ADM3,97208781B30724080876058
cmrev3nlc00tnyo7e91nm44jc,Namané,sous_prefecture,6.36861602474079,-6.674957511055505,Namané,,oui,ADM3,97208781B69882029195929
cmrev3nli00tpyo7e0arfw72q,Napiéléodougou,sous_prefecture,9.218439764576974,-5.564731481874956,Napiéléodougou,,oui,ADM3,97208781B94228979198814
cmrev3nlo00tryo7ezvohlk2q,Nassian,sous_prefecture,8.335975900393988,-3.495585147323185,Nassian,,oui,ADM3,97208781B46260976339697
cmrev3nlv00ttyo7eio7b14q0,Nébo,sous_prefecture,6.019162255729218,-5.434285758999954,Nébo,,oui,ADM3,97208781B93496848452999
cmrev3nm000tvyo7e2myml07p,Nézobly,sous_prefecture,6.602696825418655,-8.483502904558096,Nézobly,,oui,ADM3,97208781B46095565828075
cmrev3nm600txyo7eu0n78wi0,Niable,sous_prefecture,6.653415426291715,-3.306765076722176,Niable,,oui,ADM3,97208781B78034360246985
cmrev3nmb00tzyo7epgg52sij,Niakaramandougou,sous_prefecture,8.685404343755149,-5.284127358543318,Niakaramandougou,,oui,ADM3,97208781B97851533032092
cmrev3nmh00u1yo7elvwn9jho,Niambézaria,sous_prefecture,5.606391255301124,-5.886016223526833,Niambézaria,,oui,ADM3,97208781B39655410650168
cmrev3nmm00u3yo7e0rhqtg7k,Niamoué,sous_prefecture,9.586484433129918,-3.406347180337615,Niamoué,,oui,ADM3,97208781B82500342331657
cmrev3nms00u5yo7e6o1m9877,Nidrou,sous_prefecture,7.267232498046562,-7.489096141720879,Nidrou,,oui,ADM3,97208781B90766231304998
cmrev3nmy00u7yo7evj9tdl6g,Niédiékaha,sous_prefecture,8.925384326397563,-5.109830268366411,Niédiékaha,,oui,ADM3,97208781B3802885033047
cmrev3nn400u9yo7e3r5p4fki,Niellé,sous_prefecture,10.21140038402386,-5.639420683238044,Niellé,,oui,ADM3,97208781B64068803945948
cmrev3nn900ubyo7e13fnr9e3,Niéméné,sous_prefecture,8.470404715222267,-4.792371965649525,Niéméné,,oui,ADM3,97208781B45617967233218
cmrev3nnf00udyo7e1m81fun0,Niofoin,sous_prefecture,9.50546268776106,-5.978547486911898,Niofoin,,oui,ADM3,97208781B34302401196100
cmrev3nnl00ufyo7eub0ux8gm,Niokosso,sous_prefecture,8.654355954657195,-7.633524542476144,Niokosso,,oui,ADM3,97208781B9869807611775
cmrev3nnr00uhyo7eye7je6ee,Nizahon,sous_prefecture,6.358903077445702,-7.401836128130391,Nizahon,,oui,ADM3,97208781B14254656136001
cmrev3nnx00ujyo7e4wxls6nh,Noé,sous_prefecture,5.276785038714337,-2.802495209071379,Noé,,oui,ADM3,97208781B89868914654464
cmrev3no300ulyo7ehtztphzp,Nofou,sous_prefecture,6.915784684984662,-4.731786342323033,Nofou,,oui,ADM3,97208781B49585973755977
cmrev3no800unyo7e6l2ghifg,Nouamou,sous_prefecture,5.215481993833382,-2.927144497499954,Nouamou,,oui,ADM3,97208781B3642021899727
cmrev3noe00upyo7e4i9udis3,Odienné,sous_prefecture,9.490782875527824,-7.649737103555511,Odienné,,oui,ADM3,97208781B50465941006768
cmrev3noj00uryo7ehssgjh1d,Oghlwapo,sous_prefecture,5.344174253977322,-3.680961937136317,Oghlwapo,,oui,ADM3,97208781B39432625011597
cmrev3non00utyo7ejds0tpf8,Ogoudou,sous_prefecture,5.918689621254283,-5.068312803101646,Ogoudou,,oui,ADM3,97208781B75364742852651
cmrev3nor00uvyo7eh3dd6duc,Okrouyo,sous_prefecture,5.700850691625046,-6.335854154523389,Okrouyo,,oui,ADM3,97208781B94169592532596
cmrev3nox00uxyo7egs90r0a2,Olodio,sous_prefecture,4.654264127769891,-7.453200386896779,Olodio,,oui,ADM3,97208781B61560981812956
cmrev3np300uzyo7e9cp9uc7q,Ondéfidouo,sous_prefecture,9.04235431349301,-2.92353534758446,Ondéfidouo,,oui,ADM3,97208781B37258007368527
cmrev3np900v1yo7e8c0m4fyu,Oress-Krobou,sous_prefecture,5.748404348428621,-4.419341258476141,Oress-Krobou,,oui,ADM3,97208781B16751050333349
cmrev3npg00v3yo7eq71jv8t1,Ouangolodougou,sous_prefecture,9.985542319660421,-5.149022273786117,Ouangolodougou,,oui,ADM3,97208781B18518562733679
cmrev3npm00v5yo7eglkjy9jg,Ouaninou,sous_prefecture,8.261126537202847,-7.867572525433515,Ouaninou,,oui,ADM3,97208781B36866823088106
cmrev3nps00v7yo7ey7rvlp68,Ouellé,sous_prefecture,7.291197847986717,-3.984324644359952,Ouellé,,oui,ADM3,97208781B11870825623553
cmrev3npx00v9yo7eve0sbpeb,Oumé,sous_prefecture,6.450926147926877,-5.440537440554833,Oumé,,oui,ADM3,97208781B28465230267782
cmrev3nq300vbyo7erk9fuaur,Oupoyo,sous_prefecture,5.562295373592465,-6.774972301284317,Oupoyo,,oui,ADM3,97208781B94724054903487
cmrev3nq900vdyo7e1yjbpp7h,Ouragahio,sous_prefecture,6.307735631376669,-5.995012708688268,Ouragahio,,oui,ADM3,97208781B11201436549173
cmrev3nqf00vfyo7e7p5bnxip,Ouyably-Gnondrou,sous_prefecture,7.348415398739179,-7.130828939804299,Ouyably-Gnondrou,,oui,ADM3,97208781B29653055980954
cmrev3nql00vhyo7ewaqhv584,Pacobo,sous_prefecture,6.144837942758669,-4.848487815471217,Pacobo,,oui,ADM3,97208781B6251674116205
cmrev3nqr00vjyo7e7bljzilw,Pakouabo,sous_prefecture,7.133232384225048,-5.752153451624951,Pakouabo,,oui,ADM3,97208781B40427177679824
cmrev3nqw00vlyo7ezw1uhvr1,Papara,sous_prefecture,10.64624477572733,-6.270251984530256,Papara,,oui,ADM3,97208781B50164001504088
cmrev3nr100vnyo7evipnezue,Parc National de Bona,sous_prefecture,9.139571716453336,-3.795828330622786,Parc National de Bona,,oui,ADM3,97208781B24716160275637
cmrev3nr700vpyo7e8eywu4ng,Péhé,sous_prefecture,6.559883279040589,-8.263748435729685,Péhé,,oui,ADM3,97208781B38203482147219
cmrev3nrd00vryo7effa6se8x,Pinda-Boroko,sous_prefecture,7.891186754000054,-2.820882250714241,Pinda-Boroko,,oui,ADM3,97208781B65381845190725
cmrev3nri00vtyo7e0ji8dlfh,Podiagouiné,sous_prefecture,7.166454665985122,-7.766004352208908,Podiagouiné,,oui,ADM3,97208781B15863916548956
cmrev3nro00vvyo7evmsh6ih6,Prikro,sous_prefecture,7.647447266040051,-4.076628670819954,Prikro,,oui,ADM3,97208781B38768578841882
cmrev3nrt00vxyo7ewl52wel3,Raviart,sous_prefecture,7.459768209171925,-4.880704670624955,Raviart,,oui,ADM3,97208781B16018492421537
cmrev3nrz00vzyo7esbdne5fo,Rubino,sous_prefecture,6.084198670741984,-4.261465805467695,Rubino,,oui,ADM3,97208781B31361191321140
cmrev3ns800w1yo7ecu3hykmp,Saboudougou,sous_prefecture,8.4002018259688,-8.104451837052038,Saboudougou,,oui,ADM3,97208781B77455893735950
cmrev3nse00w3yo7eki9x1x10,Sago,sous_prefecture,5.351540642964958,-5.866895370035039,Sago,,oui,ADM3,97208781B24776569113623
cmrev3nsk00w5yo7evi5pp937,Saïoua,sous_prefecture,6.5276901276705,-6.343502943704499,Saïoua,,oui,ADM3,97208781B72948044564142
cmrev3nsp00w7yo7e30v76ouu,Sakassou,sous_prefecture,7.416294571820562,-5.363432572085425,Sakassou,,oui,ADM3,97208781B23818188516926
cmrev3nsv00w9yo7ejpj08lzv,Samango,sous_prefecture,9.696784382323578,-7.992271410578386,Samango,,oui,ADM3,97208781B92580155287860
cmrev3nt100wbyo7eho9atevm,Samanza,sous_prefecture,7.426153232439074,-3.723318296597514,Samanza,,oui,ADM3,97208781B23215003256161
cmrev3nt600wdyo7e5j66lawy,Samatiguila,sous_prefecture,9.87634104316181,-7.593158930536711,Samatiguila,,oui,ADM3,97208781B72545992461001
cmrev3ntc00wfyo7ef2g8hn4l,San-Pédro,sous_prefecture,4.839276015918415,-6.594923177557776,San-Pédro,,oui,ADM3,97208781B90176693202183
cmrev3nti00whyo7ec7gzdklj,Sandégué,sous_prefecture,8.121463907277827,-3.602546973902731,Sandégué,,oui,ADM3,97208781B86317411086703
cmrev3nto00wjyo7elqye72ow,Sandougou-Soba,sous_prefecture,7.570816793178132,-7.52341452283557,Sandougou-Soba,,oui,ADM3,97208781B87136240192209
cmrev3ntu00wlyo7ecl8uyi48,Sangouiné,sous_prefecture,7.338687497983241,-7.783233972529359,Sangouiné,,oui,ADM3,97208781B96611595288452
cmrev3nu000wnyo7eb8ke1yur,Santa,sous_prefecture,8.266552255739182,-8.081926617847772,Santa,,oui,ADM3,97208781B70336843007688
cmrev3nu500wpyo7eol8tdbwk,Santa,sous_prefecture,7.562475210071476,-7.908926099671378,Santa,,oui,ADM3,97208781B2989374620490
cmrev3nub00wryo7e5y7so4d3,Sapli-Sépingo,sous_prefecture,8.183308262466717,-3.05378846579996,Sapli-Sépingo,,oui,ADM3,97208781B97085651698819
cmrev3nuh00wtyo7ew7yzkwm0,Sarhala,sous_prefecture,8.466001720990333,-6.166125822514521,Sarhala,,oui,ADM3,97208781B6542724937692
cmrev3nun00wvyo7ep8dytkai,Sassandra,sous_prefecture,4.979805469489256,-6.205762285352471,Sassandra,,oui,ADM3,97208781B2387604003307
cmrev3nut00wxyo7et86oyjhb,Satama-Sokoro,sous_prefecture,8.035423981398482,-4.530241059468702,Satama-Sokoro,,oui,ADM3,97208781B41024287314014
cmrev3nuz00wzyo7e9glq6730,Satama-Sokoura,sous_prefecture,7.980486744738148,-4.357130179749949,Satama-Sokoura,,oui,ADM3,97208781B40976580928226
cmrev3nv500x1yo7e1yo7w577,Sédiogo,sous_prefecture,9.526491661103499,-5.48302137017237,Sédiogo,,oui,ADM3,97208781B23079594703579
cmrev3nvc00x3yo7ew0eepzsv,Séguéla,sous_prefecture,7.976287203448326,-6.624606348666619,Séguéla,,oui,ADM3,97208781B56555456967170
cmrev3nvj00x5yo7eu5nsyrrg,Séguélon,sous_prefecture,9.370153669198633,-7.177570141184352,Séguélon,,oui,ADM3,97208781B22861051576242
cmrev3nvp00x7yo7er87fssya,Seileu,sous_prefecture,7.143050109619095,-8.190285417412651,Seileu,,oui,ADM3,97208781B45506149812248
cmrev3nvv00x9yo7er7coupml,Seitifla,sous_prefecture,7.517314487412259,-6.843142194236596,Seitifla,,oui,ADM3,97208781B92135089583219
cmrev3nw100xbyo7emcokc8wq,Sémien,sous_prefecture,7.536578326920335,-7.095022456398505,Sémien,,oui,ADM3,97208781B38640006000416
cmrev3nw700xdyo7etu5na1x6,Sérihio,sous_prefecture,5.865227062069012,-6.137497667551676,Sérihio,,oui,ADM3,97208781B77308155963342
cmrev3nwd00xfyo7e6lxj935c,Seydougou,sous_prefecture,9.519349075066172,-7.882974668958632,Seydougou,,oui,ADM3,97208781B28641331162674
cmrev3nwj00xhyo7evfvfmk0o,Sianhala,sous_prefecture,10.03413546614108,-6.825247360282005,Sianhala,,oui,ADM3,97208781B24372000323584
cmrev3nwq00xjyo7eznadvr1p,Siempurgo,sous_prefecture,9.570413067349449,-6.325646800710794,Siempurgo,,oui,ADM3,97208781B8113546039676
cmrev3nwv00xlyo7eet818xz4,Sifié,sous_prefecture,7.983791737189237,-6.968464659932383,Sifié,,oui,ADM3,97208781B67419213060364
cmrev3nx100xnyo7eeq2z3ubu,Sikensi,sous_prefecture,5.619691062200048,-4.56521894181534,Sikensi,,oui,ADM3,97208781B75995991347444
cmrev3nx700xpyo7ehow1wb08,Sikolo,sous_prefecture,9.525829119848089,-4.520169135196029,Sikolo,,oui,ADM3,97208781B84299212231717
cmrev3nxe00xryo7e9l9udwaa,Sinématiali,sous_prefecture,9.573844924058385,-5.364330191041625,Sinématiali,,oui,ADM3,97208781B52376651385402
cmrev3nxk00xtyo7etqwgub6t,Sinfra,sous_prefecture,6.612523978090957,-5.791409711575713,Sinfra,,oui,ADM3,97208781B71601594873451
cmrev3nxr00xvyo7e3rq0fgp8,Sipilou,sous_prefecture,7.903709059337006,-8.003955412956476,Sipilou,,oui,ADM3,97208781B86378961288934
cmrev3nxx00xxyo7es3omhk79,Sirasso,sous_prefecture,9.227195395037084,-6.091168552994663,Sirasso,,oui,ADM3,97208781B82581088736791
cmrev3nyi00xzyo7e4lp7pjk0,Sohouo,sous_prefecture,9.68831924552071,-5.633366081636312,Sohouo,,oui,ADM3,97208781B97160176401755
cmrev3nyp00y1yo7e86ie9p8b,Sokala-Sobara,sous_prefecture,8.499498240866712,-4.527980853833291,Sokala-Sobara,,oui,ADM3,97208781B79712024726161
cmrev3nyv00y3yo7esib4r1to,Sokoro,sous_prefecture,10.22092834137979,-7.711920494392356,Sokoro,,oui,ADM3,97208781B30290349067993
cmrev3nz000y5yo7emw6h6kd4,Sominassé,sous_prefecture,8.36705929485459,-3.807505887690863,Sominassé,,oui,ADM3,97208781B76044710432300
cmrev3nz600y7yo7es0c0g2r4,Songon,sous_prefecture,5.457192812377674,-4.258557458489465,Songon,,oui,ADM3,97208781B15527909642797
cmrev3nzb00y9yo7em95hwz2x,Sorobango,sous_prefecture,8.229564821902484,-2.657857092878006,Sorobango,,oui,ADM3,97208781B54597700028403
cmrev3nzh00ybyo7e4evtazms,Soubre,sous_prefecture,5.892401034863686,-6.631142594242375,Soubre,,oui,ADM3,97208781B63887713977042
cmrev3nzm00ydyo7ev15mdagp,Taabo,sous_prefecture,6.187344635250048,-5.008622614059474,Taabo,,oui,ADM3,97208781B64561630595214
cmrev3nzr00yfyo7egsxmj07x,Tabagne,sous_prefecture,8.056475261769277,-3.092555886794826,Tabagne,,oui,ADM3,97208781B92323621700589
cmrev3nzx00yhyo7edwq3j2zd,Tabou,sous_prefecture,4.574972323694705,-7.330579615809109,Tabou,,oui,ADM3,97208781B89076629063657
cmrev3o0200yjyo7eqh2y5ghs,Tafiré,sous_prefecture,9.081071616066717,-5.185954761511065,Tafiré,,oui,ADM3,97208781B99403018415653
cmrev3o0800ylyo7egodhe6c0,Tagadi,sous_prefecture,8.513615626370417,-2.653245723444402,Tagadi,,oui,ADM3,97208781B44830369126951
cmrev3o0e00ynyo7ery7ci5ox,Taï,sous_prefecture,5.898293582931269,-7.373796543222181,Taï,,oui,ADM3,97208781B29516824292901
cmrev3o0k00ypyo7esmll5c6o,Tanda,sous_prefecture,7.75457808333678,-3.084511077469339,Tanda,,oui,ADM3,97208781B63763615932149
cmrev3o0q00yryo7elvy2mcj3,Tanguélan,sous_prefecture,7.155958289638349,-3.366788630319102,Tanguélan,,oui,ADM3,97208781B7000693746900
cmrev3o0v00ytyo7e3ioomaj7,Tankessé,sous_prefecture,7.311258174543526,-3.296134379282557,Tankessé,,oui,ADM3,97208781B9334040832693
cmrev3o1100yvyo7el55aj1s2,Taoudi,sous_prefecture,8.154597619131364,-3.347555473464601,Taoudi,,oui,ADM3,97208781B7843836948276
cmrev3o1700yxyo7enrddn607,Tapéguia,sous_prefecture,6.358964977470642,-6.473797019156814,Tapéguia,,oui,ADM3,97208781B87226277819358
cmrev3o1c00yzyo7eoufeljv4,Tchèdio,sous_prefecture,7.967927722753672,-3.3099941653043,Tchèdio,,oui,ADM3,97208781B90491093538124
cmrev3o1i00z1yo7ehat801od,Téapleu,sous_prefecture,7.057438632555607,-8.11505782302218,Téapleu,,oui,ADM3,97208781B24033618063873
cmrev3o1n00z3yo7eqwp4303t,Téhini,sous_prefecture,9.704459107911445,-3.700344967860711,Téhini,,oui,ADM3,97208781B57047388148626
cmrev3o1t00z5yo7e4iaztgs4,Tendéné-Bambarasso,sous_prefecture,8.516455557075604,-4.09625921228884,Tendéné-Bambarasso,,oui,ADM3,97208781B88736597708911
cmrev3o2000z7yo7ezvt9cet2,Tengrela,sous_prefecture,10.34955010960661,-6.513447880663889,Tengrela,,oui,ADM3,97208781B38638087447723
cmrev3o2600z9yo7e8lz9dn9r,Tiapoum,sous_prefecture,5.13723465960555,-2.947047092421972,Tiapoum,,oui,ADM3,97208781B91897638290034
cmrev3o2c00zbyo7episa4nlf,Tiassalé,sous_prefecture,5.895585961602612,-4.892850616589692,Tiassalé,,oui,ADM3,97208781B22284721457010
cmrev3o2i00zdyo7e28nwmkew,Tibéita,sous_prefecture,7.267816484878836,-5.800344880530261,Tibéita,,oui,ADM3,97208781B85455704698498
cmrev3o2o00zfyo7eo0azwm22,Tie N'Diékro,sous_prefecture,7.443397670605557,-4.791350268357753,Tie N'Diékro,,oui,ADM3,97208781B62025844267730
cmrev3o2u00zhyo7ep58a3l4a,Tiébissou,sous_prefecture,7.208570203161666,-5.150570482302983,Tiébissou,,oui,ADM3,97208781B36615310729722
cmrev3o2z00zjyo7etjeluop8,Tiémé,sous_prefecture,9.513122976741982,-7.333560881870923,Tiémé,,oui,ADM3,97208781B11679432118840
cmrev3o3500zlyo7eucjeauhz,Tiémélékro,sous_prefecture,6.469794576104621,-4.643920694928059,Tiémélékro,,oui,ADM3,97208781B869242666794
cmrev3o3b00znyo7ex39kbcnp,Tiéningboué,sous_prefecture,8.182096987822273,-5.827775314644398,Tiéningboué,,oui,ADM3,97208781B50496152560806
cmrev3o3l00zpyo7euufmv768,Tienko,sous_prefecture,10.15956026671246,-7.481572318294071,Tienko,,oui,ADM3,97208781B49334729964673
cmrev3o3r00zryo7eaedrallc,Tienkoikro,sous_prefecture,7.149454802950052,-3.102679349199948,Tienkoikro,,oui,ADM3,97208781B13213820773721
cmrev3o3x00ztyo7edik7j17s,Tiény-Séably,sous_prefecture,7.368471554526366,-7.429252178868374,Tiény-Séably,,oui,ADM3,97208781B45913635973305
cmrev3o4400zvyo7e32zimwx1,Timbé,sous_prefecture,8.151185303473731,-4.853892748452584,Timbé,,oui,ADM3,97208781B53457013095353
cmrev3o4b00zxyo7e1fszskfl,Tinhou,sous_prefecture,6.41376171172227,-8.210021127472173,Tinhou,,oui,ADM3,97208781B64110027733651
cmrev3o4f00zzyo7ebhtiqdbl,Tiobly,sous_prefecture,6.514494755511678,-8.519661547255765,Tiobly,,oui,ADM3,97208781B84405559218834
cmrev3o4k0101yo7ejy2gv2k2,Tioroniaradougou,sous_prefecture,9.329715224333382,-5.683597953307645,Tioroniaradougou,,oui,ADM3,97208781B66855166995146
cmrev3o4o0103yo7e1cpj8wun,Togoniéré,sous_prefecture,9.639584177397564,-4.851191284956474,Togoniéré,,oui,ADM3,97208781B94880520389430
cmrev3o4s0105yo7e2p4pru3e,Tonla,sous_prefecture,6.344501802293151,-5.674574069637879,Tonla,,oui,ADM3,97208781B19825786139148
cmrev3o4x0107yo7ezv9tp9d2,Tortiya,sous_prefecture,8.698059999083016,-5.592516689432264,Tortiya,,oui,ADM3,97208781B61225441868759
cmrev3o500109yo7e0xo6hj8g,Totrodrou,sous_prefecture,7.228212353681865,-7.419579285931769,Totrodrou,,oui,ADM3,97208781B20963127841960
cmrev3o54010byo7esmdyuvnj,Touba,sous_prefecture,8.306599445160474,-7.570592381272682,Touba,,oui,ADM3,97208781B35455974626275
cmrev3o58010dyo7epng5j8jn,Tougbo,sous_prefecture,9.726887058145499,-4.084024035036316,Tougbo,,oui,ADM3,97208781B20891596922631
cmrev3o5c010fyo7e2nboxaij,Toukouzou,sous_prefecture,5.149489187833378,-4.87140019811106,Toukouzou,,oui,ADM3,97208781B3079412783519
cmrev3o5j010hyo7ea31mz44i,Toulepleu,sous_prefecture,6.586875766155604,-8.397068556666623,Toulepleu,,oui,ADM3,97208781B71195816645295
cmrev3o5o010jyo7e0ruiuwn7,Toumodi,sous_prefecture,6.519713598892904,-4.957325813971383,Toumodi,,oui,ADM3,97208781B51676309593302
cmrev3o5u010lyo7e1zdzn75v,Toumodi-Sakassou,sous_prefecture,7.357052235176518,-5.521521524941129,Toumodi-Sakassou,,oui,ADM3,97208781B28133579789332
cmrev3o5z010nyo7ex3t47tux,Toumoukoro,sous_prefecture,10.36639761237239,-5.668317713744633,Toumoukoro,,oui,ADM3,97208781B83584951776256
cmrev3o65010pyo7ez12ztvz1,Toupah,sous_prefecture,5.358371627111159,-4.671098246494903,Toupah,,oui,ADM3,97208781B89198916212226
cmrev3o6a010ryo7eg65jh4mq,Transua,sous_prefecture,7.599875123203175,-3.097443244343703,Transua,,oui,ADM3,97208781B60042314251933
cmrev3o6g010tyo7eczla46n1,Vavoua,sous_prefecture,7.32935652983338,-6.51953085354162,Vavoua,,oui,ADM3,97208781B85414361529191
cmrev3o6l010vyo7ea4dhg2o4,Voueboufla,sous_prefecture,7.687799935436407,-5.965693009436313,Voueboufla,,oui,ADM3,97208781B98093202323568
cmrev3o6s010xyo7end24exun,Worofla,sous_prefecture,8.305728133961889,-6.883984855534306,Worofla,,oui,ADM3,97208781B9893828972421
cmrev3o6z010zyo7ef5par2t6,Yakasse-Attobrou,sous_prefecture,6.144813209891715,-3.537731269024953,Yakasse-Attobrou,,oui,ADM3,97208781B32740797067717
cmrev3o760111yo7ew3bmemwd,Yakasse-Féyassé,sous_prefecture,6.961695626747796,-3.462265337900853,Yakasse-Féyassé,,oui,ADM3,97208781B9590758772947
cmrev3o7b0113yo7eadnkizxx,Yakassé-Mé,sous_prefecture,5.79443592227424,-3.941407884290274,Yakassé-Mé,,oui,ADM3,97208781B91634343233886
cmrev3o7g0115yo7evlsf8z4b,Yakpabo-Sakassou,sous_prefecture,6.919399205546925,-4.950829369234327,Yakpabo-Sakassou,,oui,ADM3,97208781B88629083279882
cmrev3o7m0117yo7ejl18c301,Yamoussoukro,sous_prefecture,6.700694834552287,-5.327451265776074,Yamoussoukro,,oui,ADM3,97208781B62420471656370
cmrev3o7r0119yo7ec8i3rfs4,Yaossédougou,sous_prefecture,8.266265850656298,-4.219155811958291,Yaossédougou,,oui,ADM3,97208781B4184958263815
cmrev3o7w011byo7em30uhi7x,Yaou,sous_prefecture,5.804052373709352,-3.288489470802281,Yaou,,oui,ADM3,97208781B33698736493592
cmrev3o81011dyo7exicv2h6w,Yapleu,sous_prefecture,7.097272571062548,-7.699345484645788,Yapleu,,oui,ADM3,97208781B43470191854221
cmrev3o86011fyo7er8dshiv5,Yelleu,sous_prefecture,6.970317717510466,-8.032483849843706,Yelleu,,oui,ADM3,97208781B22737260062304
cmrev3o8b011hyo7e47xmlevf,Yézimala,sous_prefecture,8.225278814391357,-2.97467797847822,Yézimala,,oui,ADM3,97208781B15964204979396
cmrev3o8h011jyo7ebl3v4ee1,Yocoboué,sous_prefecture,5.309403589259307,-5.132180985111065,Yocoboué,,oui,ADM3,97208781B5332127061288
cmrev3o8n011lyo7eq6j5m3ai,Yopohue,sous_prefecture,6.424467409136413,-5.837701382090862,Yopohue,,oui,ADM3,97208781B72651309888103
cmrev3o8s011nyo7e73gpandl,Yorobodi,sous_prefecture,8.208006320869329,-3.932113939483617,Yorobodi,,oui,ADM3,97208781B9462228913839
cmrev3o8x011pyo7epc0l1k2d,Yorodougou,sous_prefecture,7.874931855717997,-7.863880671786275,Yorodougou,,oui,ADM3,97208781B72338404024633
cmrev3o93011ryo7e7vuv4ir7,Youndouo,sous_prefecture,8.896435732617697,-2.892084371551424,Youndouo,,oui,ADM3,97208781B28676212355086
cmrev3o98011tyo7ekrhnmud5,Zagné,sous_prefecture,6.085949867703999,-7.54208174225982,Zagné,,oui,ADM3,97208781B88410375487944
cmrev3o9e011vyo7enlkvw50u,Zagoué,sous_prefecture,7.498320373342908,-7.506653668885666,Zagoué,,oui,ADM3,97208781B65961840813050
cmrev3o9k011xyo7ehhahw4va,Zaguiéta,sous_prefecture,6.795337845705935,-6.018950860705835,Zaguiéta,,oui,ADM3,97208781B39149646617437
cmrev3o9p011zyo7eklyfoxjm,Zaibo,sous_prefecture,6.980997371958381,-6.669005951812459,Zaibo,,oui,ADM3,97208781B97512845453301
cmrev3o9u0121yo7e6bqo5ta8,Zanzra,sous_prefecture,7.503397889961589,-6.196245840307645,Zanzra,,oui,ADM3,97208781B32055240503834
cmrev3oa00123yo7ejhsp09ft,Zaranou,sous_prefecture,6.401983612961586,-3.429243984394181,Zaranou,,oui,ADM3,97208781B22300824819671
cmrev3oa60125yo7ezaf414g1,Zéaglo,sous_prefecture,6.487166950785762,-7.872806988599957,Zéaglo,,oui,ADM3,97208781B55365319431945
cmrev3oad0127yo7e63ons4yr,Zégo,sous_prefecture,6.061135192054099,-5.139472077081035,Zégo,,oui,ADM3,97208781B95001641226886
cmrev3oaj0129yo7e9kcj2puj,Zéo,sous_prefecture,7.122400293924294,-7.462341083757526,Zéo,,oui,ADM3,97208781B67178086415785
cmrev3oao012byo7emno6jg8r,Zikisso,sous_prefecture,6.063751741952434,-5.713820748380902,Zikisso,,oui,ADM3,97208781B35895182030990
cmrev3oau012dyo7em9jgm80n,Ziogouiné,sous_prefecture,7.165500904020669,-7.653581928865933,Ziogouiné,,oui,ADM3,97208781B42620911035869
cmrev3ob0012fyo7e9s45gxpz,Zonneu,sous_prefecture,7.099993306220049,-8.021324467066616,Zonneu,,oui,ADM3,97208781B1715413200145
cmrev3ob6012hyo7ezaho0uvt,Zou,sous_prefecture,7.00619606987205,-7.755991191415953,Zou,,oui,ADM3,97208781B81251785358251
cmrev3obc012jyo7efmueiekb,Zouan Hounien,sous_prefecture,6.859688630685997,-8.17891539238012,Zouan Hounien,,oui,ADM3,97208781B27222280957683
cmrev3obi012lyo7e7226cbyy,Zoukougbeu,sous_prefecture,6.845989532000044,-6.79976534622364,Zoukougbeu,,oui,ADM3,97208781B31211302068608
